sender_account,receiver_account,transaction_amount,timestamp,is_fraud
N_000036,M_ACT_000373,50.0,2023-01-24 20:00:00,1
N_000239,N_001578,325.23,2023-01-24 20:00:00,0
N_001491,N_000157,203.43,2023-01-24 20:00:00,0
N_000738,N_000295,283.34,2023-01-24 20:00:00,0
M_ACT_000373,N_001979,100.0,2023-01-24 20:00:00,1
N_001219,N_000825,29.71,2023-01-24 20:00:00,0
N_001005,N_000523,243.94,2023-01-24 20:00:00,0
N_001998,N_001731,1203.97,2023-01-24 20:00:00,0
N_001717,N_000665,108.98,2023-01-24 21:00:00,0
N_001028,N_000704,40.74,2023-01-24 21:00:00,0
N_000015,M_REC_000197,23.02,2023-01-24 21:00:00,1
N_000670,N_001061,351.82,2023-01-24 21:00:00,0
N_001949,N_000762,5000.0,2023-01-24 21:00:00,0
N_001736,N_001064,371.7,2023-01-24 21:00:00,0
N_000004,M_ACT_000103,50.0,2023-01-24 21:00:00,1
N_000322,N_001023,1350.3,2023-01-24 21:00:00,0
N_000022,M_ACT_000112,50.0,2023-01-24 21:00:00,1
N_000996,N_001471,1422.04,2023-01-24 21:00:00,0
N_000041,M_REC_000429,40.74,2023-01-24 21:00:00,1
N_000961,N_000690,1557.49,2023-01-24 22:00:00,0
M_ACT_000103,N_001998,50.0,2023-01-24 22:00:00,1
N_001145,N_000577,664.51,2023-01-24 22:00:00,0
N_001576,N_001104,152.97,2023-01-24 22:00:00,0
N_001146,N_001156,5000.0,2023-01-24 22:00:00,0
N_001279,N_001521,782.33,2023-01-24 22:00:00,0
N_000030,M_ACT_000166,200.0,2023-01-24 22:00:00,1
N_000007,M_REC_000541,36.86,2023-01-24 22:00:00,1
N_001485,N_001007,23.46,2023-01-24 22:00:00,0
N_001832,N_001193,70.54,2023-01-24 22:00:00,0
N_000029,M_REC_000234,199.29,2023-01-24 22:00:00,1
M_ACT_000112,N_001960,50.0,2023-01-24 23:00:00,1
N_000039,N_001137,1790.9,2023-01-24 23:00:00,0
N_001985,N_001147,711.12,2023-01-24 23:00:00,0
N_001989,N_001308,78.63,2023-01-24 23:00:00,0
N_000025,M_ACT_000166,100.0,2023-01-24 23:00:00,1
M_ACT_000315,N_001961,100.0,2023-01-24 23:00:00,1
N_000031,M_REC_000069,149.38,2023-01-24 23:00:00,1
N_000005,N_001779,119.09,2023-01-24 23:00:00,0
N_000031,M_ACT_000315,100.0,2023-01-24 23:00:00,1
N_000033,M_EXT_000547,2000.0,2023-01-25 00:00:00,1
N_000034,M_EXT_000305,446.07,2023-01-25 00:00:00,1
N_000028,M_REC_000200,179.49,2023-01-25 00:00:00,1
N_000001,M_LAU_000357,28322.03,2023-01-25 00:00:00,1
N_000011,M_EXT_000035,100.0,2023-01-25 00:00:00,1
N_000028,M_EXT_000533,2000.0,2023-01-25 00:00:00,1
N_000001,M_LAU_000517,18904.34,2023-01-25 00:00:00,1
N_000002,M_EXT_000306,2000.0,2023-01-25 00:00:00,1
N_000007,M_EXT_000375,1661.56,2023-01-25 00:00:00,1
N_000041,M_EXT_000128,2000.0,2023-01-25 00:00:00,1
N_000032,M_LAU_000591,37393.35,2023-01-25 00:00:00,1
N_000029,M_LAU_000265,24275.94,2023-01-25 00:00:00,1
N_000029,M_EXT_000281,2000.0,2023-01-25 00:00:00,1
N_000001,M_LAU_000067,21856.5,2023-01-25 00:00:00,1
N_000038,M_LAU_000580,44438.85,2023-01-25 00:00:00,1
N_000038,M_EXT_000001,100.0,2023-01-25 00:00:00,1
N_000047,M_EXT_000555,1427.84,2023-01-25 00:00:00,1
N_000036,M_LAU_000088,41416.76,2023-01-25 00:00:00,1
N_000025,M_LAU_000029,15289.38,2023-01-25 00:00:00,1
N_001285,N_001018,121.33,2023-01-25 00:00:00,0
N_000011,M_EXT_000331,100.0,2023-01-25 00:00:00,1
N_000032,M_EXT_000431,1177.82,2023-01-25 00:00:00,1
N_000007,M_LAU_000522,30212.88,2023-01-25 00:00:00,1
N_000004,M_EXT_000506,2000.0,2023-01-25 00:00:00,1
N_000049,M_EXT_000116,100.0,2023-01-25 00:00:00,1
N_000004,M_LAU_000160,21820.78,2023-01-25 00:00:00,1
N_000017,M_EXT_000064,100.0,2023-01-25 00:00:00,1
N_000001,M_EXT_000519,1054.88,2023-01-25 00:00:00,1
N_000043,M_EXT_000073,2000.0,2023-01-25 00:00:00,1
N_000017,M_LAU_000245,48041.5,2023-01-25 00:00:00,1
N_000025,M_EXT_000178,374.5,2023-01-25 00:00:00,1
N_000024,M_LAU_000561,43446.74,2023-01-25 00:00:00,1
N_000020,M_EXT_000086,513.41,2023-01-25 00:00:00,1
N_000009,M_LAU_000419,38896.52,2023-01-25 00:00:00,1
N_000010,M_EXT_000340,194.88,2023-01-25 00:00:00,1
N_000020,M_EXT_000278,100.0,2023-01-25 00:00:00,1
N_000027,M_LAU_000218,26244.01,2023-01-25 00:00:00,1
N_000009,M_REC_000232,180.11,2023-01-25 00:00:00,1
N_000049,M_LAU_000142,30128.59,2023-01-25 00:00:00,1
N_000025,M_REC_000240,13.1,2023-01-25 00:00:00,1
N_000034,M_EXT_000567,2000.0,2023-01-25 00:00:00,1
M_LAU_000580,N_001970,10834.28,2023-01-25 01:00:00,1
N_000524,N_000637,5000.0,2023-01-25 01:00:00,0
N_001512,N_000237,128.95,2023-01-25 01:00:00,0
M_LAU_000517,N_001955,3704.62,2023-01-25 01:00:00,1
M_LAU_000522,N_001990,4694.5,2023-01-25 01:00:00,1
M_LAU_000160,N_001990,2943.32,2023-01-25 01:00:00,1
M_LAU_000522,N_001971,4908.42,2023-01-25 01:00:00,1
M_LAU_000029,N_001964,2146.95,2023-01-25 01:00:00,1
N_001248,N_000788,47.26,2023-01-25 01:00:00,0
N_000468,N_001930,305.1,2023-01-25 01:00:00,0
N_000046,M_REC_000421,54.24,2023-01-25 01:00:00,1
M_ACT_000315,N_001987,100.0,2023-01-25 01:00:00,1
N_000031,M_ACT_000099,50.0,2023-01-25 01:00:00,1
N_000507,N_000288,5000.0,2023-01-25 01:00:00,0
M_LAU_000088,N_001990,4684.64,2023-01-25 01:00:00,1
M_ACT_000166,N_001962,200.0,2023-01-25 01:00:00,1
N_001526,N_001437,33.88,2023-01-25 01:00:00,0
M_ACT_000373,N_001989,50.0,2023-01-25 01:00:00,1
N_000008,M_REC_000343,24.71,2023-01-25 01:00:00,1
N_001029,N_001018,4031.33,2023-01-25 02:00:00,0
M_LAU_000265,N_001989,3375.75,2023-01-25 02:00:00,1
N_001538,N_000105,620.4,2023-01-25 02:00:00,0
N_000018,M_ACT_000023,200.0,2023-01-25 02:00:00,1
N_000979,N_001704,576.47,2023-01-25 02:00:00,0
M_LAU_000419,N_001968,5533.91,2023-01-25 02:00:00,1
M_LAU_000218,N_001967,3679.11,2023-01-25 02:00:00,1
M_LAU_000160,N_001998,3084.15,2023-01-25 03:00:00,1
M_LAU_000522,N_001956,4548.21,2023-01-25 03:00:00,1
N_001210,N_000223,3024.65,2023-01-25 03:00:00,0
M_LAU_000160,N_001950,2862.12,2023-01-25 03:00:00,1
N_000265,N_000605,175.06,2023-01-25 03:00:00,0
N_000590,N_001517,878.88,2023-01-25 03:00:00,0
N_000034,M_REC_000591,167.89,2023-01-25 03:00:00,1
N_000285,N_000084,30.8,2023-01-25 03:00:00,0
N_000022,M_ACT_000166,200.0,2023-01-25 03:00:00,1
N_001270,N_000879,2680.87,2023-01-25 03:00:00,0
M_LAU_000517,N_001985,3504.71,2023-01-25 03:00:00,1
N_000021,N_001545,1385.63,2023-01-25 03:00:00,0
M_LAU_000029,N_001960,2027.99,2023-01-25 03:00:00,1
M_LAU_000142,N_001957,3442.51,2023-01-25 03:00:00,1
N_001741,N_000980,5000.0,2023-01-25 03:00:00,0
M_LAU_000265,N_001998,3261.27,2023-01-25 03:00:00,1
M_LAU_000265,N_001964,3422.61,2023-01-25 03:00:00,1
M_LAU_000142,N_001983,3687.27,2023-01-25 03:00:00,1
N_001340,N_000052,558.78,2023-01-25 03:00:00,0
N_000002,M_ACT_000133,100.0,2023-01-25 04:00:00,1
N_000047,M_REC_000162,110.68,2023-01-25 04:00:00,1
M_LAU_000067,N_001970,5318.92,2023-01-25 04:00:00,1
N_000012,M_REC_000093,192.48,2023-01-25 04:00:00,1
M_LAU_000419,N_001960,5094.88,2023-01-25 04:00:00,1
M_LAU_000419,N_001989,5288.74,2023-01-25 04:00:00,1
M_LAU_000265,N_001995,3191.17,2023-01-25 04:00:00,1
M_LAU_000088,N_001970,4956.19,2023-01-25 04:00:00,1
M_LAU_000142,N_001992,3466.84,2023-01-25 04:00:00,1
M_LAU_000088,N_001999,5024.16,2023-01-25 04:00:00,1
N_000172,N_001095,5000.0,2023-01-25 04:00:00,0
M_LAU_000561,N_001972,7228.64,2023-01-25 04:00:00,1
M_ACT_000023,N_001964,200.0,2023-01-25 05:00:00,1
M_LAU_000088,N_001951,4681.2,2023-01-25 05:00:00,1
M_LAU_000029,N_001975,2025.02,2023-01-25 05:00:00,1
N_000049,M_ACT_000401,100.0,2023-01-25 05:00:00,1
M_LAU_000029,N_001963,2120.82,2023-01-25 05:00:00,1
M_LAU_000029,N_001974,2016.55,2023-01-25 05:00:00,1
M_LAU_000522,N_001974,4853.18,2023-01-25 05:00:00,1
M_ACT_000099,N_001999,50.0,2023-01-25 05:00:00,1
N_000835,N_000409,1067.67,2023-01-25 05:00:00,0
M_LAU_000218,N_001978,3683.13,2023-01-25 05:00:00,1
N_000590,N_000958,5000.0,2023-01-25 05:00:00,0
M_LAU_000218,N_001977,3743.75,2023-01-25 05:00:00,1
N_001741,N_000310,615.0,2023-01-25 05:00:00,0
M_LAU_000580,N_001990,11060.74,2023-01-25 05:00:00,1
N_000684,N_001907,274.06,2023-01-25 05:00:00,0
M_LAU_000591,N_001997,4882.45,2023-01-25 06:00:00,1
M_LAU_000160,N_001976,2838.05,2023-01-25 06:00:00,1
N_000817,N_001889,230.49,2023-01-25 06:00:00,0
M_LAU_000591,N_001954,5312.49,2023-01-25 06:00:00,1
M_LAU_000561,N_001987,6894.97,2023-01-25 06:00:00,1
N_000570,N_000288,574.79,2023-01-25 06:00:00,0
M_LAU_000160,N_001984,2829.63,2023-01-25 06:00:00,1
M_LAU_000088,N_001964,4689.21,2023-01-25 06:00:00,1
M_LAU_000245,N_001973,5793.7,2023-01-25 06:00:00,1
N_000030,N_000055,2575.83,2023-01-25 06:00:00,0
M_LAU_000245,N_001993,5678.77,2023-01-25 06:00:00,1
M_LAU_000067,N_001997,5255.57,2023-01-25 07:00:00,1
M_LAU_000142,N_001954,3666.67,2023-01-25 07:00:00,1
M_LAU_000580,N_001990,10225.92,2023-01-25 07:00:00,1
M_LAU_000088,N_001979,5149.56,2023-01-25 07:00:00,1
N_001008,N_000237,412.19,2023-01-25 07:00:00,0
N_001256,N_001863,113.57,2023-01-25 07:00:00,0
M_LAU_000218,N_001959,3564.37,2023-01-25 07:00:00,1
N_000668,N_000349,1830.13,2023-01-25 07:00:00,0
N_001934,N_001583,27.44,2023-01-25 07:00:00,0
M_LAU_000265,N_001955,3295.56,2023-01-25 07:00:00,1
M_LAU_000517,N_001964,3567.02,2023-01-25 07:00:00,1
N_001744,N_001283,1681.37,2023-01-25 07:00:00,0
N_000026,M_REC_000143,51.16,2023-01-25 07:00:00,1
N_000765,N_001728,594.33,2023-01-25 07:00:00,0
M_ACT_000133,N_001970,100.0,2023-01-25 07:00:00,1
N_001367,N_000298,315.11,2023-01-25 07:00:00,0
M_LAU_000517,N_001983,3429.39,2023-01-25 07:00:00,1
M_LAU_000561,N_001986,7212.78,2023-01-25 07:00:00,1
N_000002,M_REC_000356,29.35,2023-01-25 07:00:00,1
N_000888,N_000910,185.35,2023-01-25 08:00:00,0
N_001297,N_001467,60.74,2023-01-25 08:00:00,0
M_LAU_000029,N_001985,2133.04,2023-01-25 08:00:00,1
N_000020,N_000650,422.45,2023-01-25 08:00:00,0
M_LAU_000265,N_001957,3151.09,2023-01-25 08:00:00,1
M_LAU_000245,N_001981,5604.07,2023-01-25 08:00:00,1
M_LAU_000591,N_001952,5223.99,2023-01-25 08:00:00,1
M_LAU_000245,N_001950,5467.77,2023-01-25 08:00:00,1
M_LAU_000419,N_001958,5553.09,2023-01-25 08:00:00,1
N_000426,N_000413,41.25,2023-01-25 08:00:00,0
M_LAU_000580,N_001995,11054.75,2023-01-25 08:00:00,1
N_001121,N_001454,153.14,2023-01-25 08:00:00,0
N_000394,N_001500,75.39,2023-01-25 09:00:00,0
M_LAU_000088,N_001956,4718.19,2023-01-25 09:00:00,1
M_LAU_000245,N_001952,5584.88,2023-01-25 09:00:00,1
N_000521,N_001681,512.51,2023-01-25 09:00:00,0
M_LAU_000142,N_001993,3451.59,2023-01-25 09:00:00,1
N_001177,N_001542,55.62,2023-01-25 09:00:00,0
M_ACT_000401,N_001975,100.0,2023-01-25 09:00:00,1
N_000045,M_ACT_000023,200.0,2023-01-25 09:00:00,1
N_000045,M_ACT_000166,200.0,2023-01-25 09:00:00,1
N_000224,N_000226,79.96,2023-01-25 09:00:00,0
N_001300,N_000840,1414.08,2023-01-25 09:00:00,0
M_LAU_000142,N_001973,3440.73,2023-01-25 09:00:00,1
N_000016,M_REC_000116,82.56,2023-01-25 09:00:00,1
N_000027,M_REC_000308,161.98,2023-01-25 09:00:00,1
M_LAU_000245,N_001981,5512.17,2023-01-25 09:00:00,1
M_LAU_000245,N_001994,5648.2,2023-01-25 09:00:00,1
M_LAU_000522,N_001984,4587.28,2023-01-25 09:00:00,1
N_000682,N_001217,1458.7,2023-01-25 09:00:00,0
M_LAU_000591,N_001970,5092.64,2023-01-25 09:00:00,1
M_LAU_000419,N_001989,5537.81,2023-01-25 09:00:00,1
M_LAU_000218,N_001981,3701.23,2023-01-25 09:00:00,1
N_000161,N_001492,259.76,2023-01-25 10:00:00,0
N_000347,N_000960,369.03,2023-01-25 10:00:00,0
N_000430,N_000541,330.63,2023-01-25 10:00:00,0
M_LAU_000142,N_001972,3443.55,2023-01-25 10:00:00,1
N_001665,N_000505,674.91,2023-01-25 10:00:00,0
M_LAU_000517,N_001980,3688.76,2023-01-25 10:00:00,1
M_LAU_000142,N_001960,3486.53,2023-01-25 10:00:00,1
M_LAU_000419,N_001971,5055.3,2023-01-25 10:00:00,1
M_LAU_000029,N_001979,2142.32,2023-01-25 10:00:00,1
N_000008,M_REC_000112,136.03,2023-01-25 10:00:00,1
N_000866,N_001017,1751.13,2023-01-25 10:00:00,0
M_LAU_000561,N_001972,6896.99,2023-01-25 10:00:00,1
M_LAU_000265,N_001954,3270.52,2023-01-25 11:00:00,1
N_001114,N_001861,4238.11,2023-01-25 11:00:00,0
M_LAU_000419,N_001984,5377.19,2023-01-25 11:00:00,1
N_000158,N_000850,180.73,2023-01-25 11:00:00,0
M_LAU_000357,N_001974,8607.26,2023-01-25 11:00:00,1
M_LAU_000357,N_001992,8522.79,2023-01-25 11:00:00,1
M_LAU_000357,N_001988,8784.13,2023-01-25 11:00:00,1
M_LAU_000245,N_001954,5413.88,2023-01-25 11:00:00,1
M_LAU_000591,N_001981,5275.91,2023-01-25 11:00:00,1
M_LAU_000160,N_001974,2866.49,2023-01-25 11:00:00,1
M_LAU_000561,N_001981,7101.6,2023-01-25 11:00:00,1
N_000189,N_000778,749.09,2023-01-25 11:00:00,0
N_000046,M_REC_000443,49.87,2023-01-25 11:00:00,1
N_000391,N_001520,359.38,2023-01-25 11:00:00,0
N_001896,N_000115,367.95,2023-01-25 11:00:00,0
M_LAU_000067,N_001972,5002.52,2023-01-25 11:00:00,1
N_000677,N_000308,218.47,2023-01-25 11:00:00,0
N_001026,N_000430,2223.31,2023-01-25 12:00:00,0
M_LAU_000067,N_001987,5415.52,2023-01-25 12:00:00,1
N_001150,N_001142,582.89,2023-01-25 12:00:00,0
M_LAU_000218,N_001998,3693.33,2023-01-25 12:00:00,1
M_LAU_000088,N_001967,4809.63,2023-01-25 12:00:00,1
N_001155,N_000730,2007.12,2023-01-25 12:00:00,0
M_LAU_000591,N_001989,5136.44,2023-01-25 12:00:00,1
N_001046,N_001803,200.16,2023-01-25 12:00:00,0
N_000497,N_001562,3176.91,2023-01-25 12:00:00,0
M_LAU_000591,N_001977,5311.53,2023-01-25 12:00:00,1
N_000290,N_000039,136.68,2023-01-25 12:00:00,0
M_LAU_000561,N_001995,6826.91,2023-01-25 12:00:00,1
N_000243,N_000263,427.9,2023-01-25 12:00:00,0
M_LAU_000218,N_001963,3696.81,2023-01-25 12:00:00,1
M_LAU_000522,N_001991,5015.23,2023-01-25 12:00:00,1
M_LAU_000160,N_001994,2991.16,2023-01-25 12:00:00,1
N_000021,M_ACT_000099,50.0,2023-01-25 13:00:00,1
N_000036,M_REC_000596,70.39,2023-01-25 13:00:00,1
N_001671,N_001247,93.9,2023-01-25 13:00:00,0
N_000031,M_REC_000076,142.06,2023-01-25 13:00:00,1
N_000048,M_REC_000238,147.62,2023-01-25 13:00:00,1
N_000033,M_REC_000167,106.41,2023-01-25 13:00:00,1
N_000018,M_REC_000097,26.82,2023-01-25 14:00:00,1
N_000003,M_REC_000463,100.79,2023-01-25 14:00:00,1
N_001852,N_000629,679.32,2023-01-25 14:00:00,0
N_000666,N_001136,1581.06,2023-01-25 14:00:00,0
N_001703,N_000866,1063.24,2023-01-25 14:00:00,0
N_000046,M_REC_000412,159.66,2023-01-25 14:00:00,1
N_000020,M_REC_000155,157.52,2023-01-25 14:00:00,1
N_001158,N_001374,5000.0,2023-01-25 15:00:00,0
N_000272,N_000563,376.53,2023-01-25 15:00:00,0
N_000031,M_REC_000469,165.06,2023-01-25 15:00:00,1
N_001511,N_000059,101.0,2023-01-25 15:00:00,0
N_000852,N_000379,64.05,2023-01-25 15:00:00,0
N_000012,M_REC_000081,42.2,2023-01-25 15:00:00,1
N_000043,M_REC_000300,37.66,2023-01-25 15:00:00,1
N_001876,N_001523,3604.75,2023-01-25 15:00:00,0
N_001749,N_001786,3441.56,2023-01-25 15:00:00,0
N_001505,N_001578,62.89,2023-01-25 16:00:00,0
N_001927,N_001816,101.29,2023-01-25 16:00:00,0
N_001158,N_001757,140.87,2023-01-25 16:00:00,0
N_000166,N_001159,108.37,2023-01-25 16:00:00,0
N_000008,M_ACT_000401,100.0,2023-01-25 16:00:00,1
N_000789,N_000440,726.03,2023-01-25 16:00:00,0
N_000513,N_001776,943.87,2023-01-25 16:00:00,0
N_001998,N_000171,5000.0,2023-01-25 17:00:00,0
N_001753,N_000953,2284.58,2023-01-25 17:00:00,0
N_000023,M_REC_000039,15.6,2023-01-25 17:00:00,1
N_000056,N_000848,487.04,2023-01-25 17:00:00,0
N_001285,N_000531,2814.23,2023-01-25 17:00:00,0
N_001019,N_001866,3949.93,2023-01-25 17:00:00,0
N_001957,N_000084,79.17,2023-01-25 17:00:00,0
N_001605,N_000152,1219.35,2023-01-25 17:00:00,0
N_000793,N_000599,251.43,2023-01-25 17:00:00,0
N_000846,N_001078,91.94,2023-01-25 18:00:00,0
N_000083,N_000465,885.41,2023-01-25 18:00:00,0
N_001728,N_001184,112.7,2023-01-25 18:00:00,0
N_000033,M_REC_000217,141.35,2023-01-25 18:00:00,1
N_001930,N_001748,5000.0,2023-01-25 18:00:00,0
N_000351,N_000515,620.13,2023-01-25 19:00:00,0
N_000719,N_001319,336.76,2023-01-25 19:00:00,0
N_000033,M_REC_000326,130.77,2023-01-25 19:00:00,1
N_000882,N_000222,384.33,2023-01-25 19:00:00,0
N_000915,N_000961,471.36,2023-01-25 19:00:00,0
N_000006,M_REC_000482,190.94,2023-01-25 19:00:00,1
N_000037,M_REC_000492,172.96,2023-01-25 19:00:00,1
N_001849,N_001197,387.53,2023-01-25 19:00:00,0
N_001180,N_001678,2485.85,2023-01-25 19:00:00,0
N_000035,M_REC_000234,192.39,2023-01-25 19:00:00,1
N_001558,N_001856,34.32,2023-01-25 20:00:00,0
N_000039,M_ACT_000401,200.0,2023-01-25 20:00:00,1
N_000037,M_REC_000268,104.6,2023-01-25 20:00:00,1
N_001157,N_001783,792.31,2023-01-25 20:00:00,0
N_000022,M_REC_000219,113.34,2023-01-25 20:00:00,1
N_000898,N_001564,3122.17,2023-01-25 20:00:00,0
N_000336,N_000055,177.95,2023-01-25 20:00:00,0
N_000022,M_REC_000052,26.46,2023-01-25 21:00:00,1
N_000958,N_000991,31.42,2023-01-25 21:00:00,0
N_001706,N_001209,67.02,2023-01-25 21:00:00,0
N_000003,M_ACT_000099,100.0,2023-01-25 21:00:00,1
N_000389,N_000193,859.51,2023-01-25 21:00:00,0
N_000660,N_000729,230.74,2023-01-25 21:00:00,0
N_000978,N_000070,27.72,2023-01-25 21:00:00,0
M_ACT_000401,N_001967,100.0,2023-01-25 21:00:00,1
N_000247,N_001178,138.25,2023-01-25 21:00:00,0
N_000047,M_REC_000259,65.84,2023-01-25 21:00:00,1
N_000934,N_001358,25.04,2023-01-25 21:00:00,0
N_000926,N_000233,5000.0,2023-01-25 21:00:00,0
N_000086,N_000476,5000.0,2023-01-25 22:00:00,0
N_001350,N_000168,5000.0,2023-01-25 22:00:00,0
N_000027,M_ACT_000074,500.0,2023-01-25 22:00:00,1
N_000697,N_000335,609.46,2023-01-25 22:00:00,0
N_000442,N_000849,34.62,2023-01-25 23:00:00,0
N_000889,N_000243,2495.19,2023-01-25 23:00:00,0
N_000049,M_ACT_000074,50.0,2023-01-25 23:00:00,1
N_000009,M_REC_000265,152.63,2023-01-25 23:00:00,1
N_000039,M_REC_000011,172.78,2023-01-25 23:00:00,1
N_000085,N_000652,47.03,2023-01-25 23:00:00,0
N_000043,M_EXT_000456,507.49,2023-01-26 00:00:00,1
N_000005,M_EXT_000474,2000.0,2023-01-26 00:00:00,1
N_000026,M_EXT_000134,2000.0,2023-01-26 00:00:00,1
N_000004,M_EXT_000309,100.12,2023-01-26 00:00:00,1
N_000006,M_EXT_000222,229.95,2023-01-26 00:00:00,1
N_000015,M_EXT_000191,371.69,2023-01-26 00:00:00,1
M_ACT_000401,N_001989,200.0,2023-01-26 00:00:00,1
N_000036,M_LAU_000256,44979.14,2023-01-26 00:00:00,1
N_000004,M_EXT_000230,1047.99,2023-01-26 00:00:00,1
N_000009,M_EXT_000310,264.7,2023-01-26 00:00:00,1
N_000014,M_REC_000462,33.93,2023-01-26 00:00:00,1
N_000017,M_EXT_000003,378.44,2023-01-26 00:00:00,1
N_000043,M_LAU_000426,37218.03,2023-01-26 00:00:00,1
N_000025,M_EXT_000582,100.0,2023-01-26 00:00:00,1
N_000041,M_EXT_000271,1127.83,2023-01-26 00:00:00,1
N_001698,N_000042,4061.53,2023-01-26 00:00:00,0
N_000029,M_LAU_000151,38699.86,2023-01-26 00:00:00,1
N_000048,M_LAU_000198,13623.53,2023-01-26 00:00:00,1
N_000035,M_LAU_000156,21536.96,2023-01-26 00:00:00,1
N_000031,M_EXT_000137,850.25,2023-01-26 00:00:00,1
N_000022,M_EXT_000205,2000.0,2023-01-26 00:00:00,1
N_000045,M_EXT_000266,2000.0,2023-01-26 00:00:00,1
N_000010,M_LAU_000372,13803.4,2023-01-26 00:00:00,1
N_000041,M_EXT_000128,195.63,2023-01-26 00:00:00,1
N_000023,M_REC_000372,183.81,2023-01-26 00:00:00,1
N_000007,M_EXT_000141,201.42,2023-01-26 00:00:00,1
N_000047,M_EXT_000093,2000.0,2023-01-26 00:00:00,1
N_000035,M_EXT_000089,500.48,2023-01-26 00:00:00,1
N_001377,N_001557,896.14,2023-01-26 00:00:00,0
N_001788,N_000676,832.52,2023-01-26 00:00:00,0
N_000012,M_EXT_000085,550.8,2023-01-26 00:00:00,1
N_000004,M_EXT_000269,2000.0,2023-01-26 00:00:00,1
N_000031,M_EXT_000411,2000.0,2023-01-26 00:00:00,1
M_ACT_000074,N_001962,500.0,2023-01-26 00:00:00,1
N_001441,N_001892,505.89,2023-01-26 00:00:00,0
N_000006,M_LAU_000589,31778.61,2023-01-26 00:00:00,1
N_000017,M_EXT_000420,2000.0,2023-01-26 00:00:00,1
N_000344,N_000970,1685.77,2023-01-26 00:00:00,0
N_000008,M_EXT_000044,2000.0,2023-01-26 00:00:00,1
N_000039,M_EXT_000203,279.18,2023-01-26 00:00:00,1
N_000631,N_000371,298.94,2023-01-26 00:00:00,0
N_000013,M_EXT_000281,133.08,2023-01-26 00:00:00,1
N_000003,M_EXT_000451,2000.0,2023-01-26 00:00:00,1
N_000034,M_EXT_000295,2000.0,2023-01-26 00:00:00,1
N_000038,M_EXT_000274,2000.0,2023-01-26 00:00:00,1
M_LAU_000589,N_001960,4935.51,2023-01-26 01:00:00,1
N_000768,N_000121,93.92,2023-01-26 01:00:00,0
N_001338,N_001323,884.81,2023-01-26 01:00:00,0
N_000994,N_000392,1075.05,2023-01-26 01:00:00,0
M_LAU_000151,N_001986,5378.84,2023-01-26 01:00:00,1
N_001734,N_000201,1929.94,2023-01-26 01:00:00,0
N_001704,N_001385,2609.2,2023-01-26 01:00:00,0
N_000180,N_001375,1033.1,2023-01-26 01:00:00,0
M_LAU_000151,N_001976,5478.32,2023-01-26 02:00:00,1
M_LAU_000372,N_001992,1818.03,2023-01-26 02:00:00,1
N_001359,N_000750,4390.6,2023-01-26 02:00:00,0
M_LAU_000372,N_001993,1924.59,2023-01-26 02:00:00,1
N_000011,M_REC_000576,129.14,2023-01-26 02:00:00,1
N_000023,M_REC_000224,56.82,2023-01-26 02:00:00,1
N_001924,N_001124,1189.53,2023-01-26 02:00:00,0
M_LAU_000151,N_001975,5082.19,2023-01-26 02:00:00,1
N_000003,M_ACT_000133,200.0,2023-01-26 02:00:00,1
N_001437,N_001270,784.27,2023-01-26 02:00:00,0
N_001562,N_001006,371.23,2023-01-26 02:00:00,0
M_LAU_000198,N_001954,2106.7,2023-01-26 02:00:00,1
N_000047,M_REC_000323,90.94,2023-01-26 03:00:00,1
N_001296,N_001748,1297.42,2023-01-26 03:00:00,0
M_LAU_000198,N_001978,2238.55,2023-01-26 03:00:00,1
N_000161,N_001633,187.43,2023-01-26 03:00:00,0
N_000001,M_ACT_000133,500.0,2023-01-26 03:00:00,1
M_ACT_000133,N_001999,200.0,2023-01-26 03:00:00,1
N_001804,N_001963,186.89,2023-01-26 03:00:00,0
N_000034,M_REC_000385,75.36,2023-01-26 04:00:00,1
N_000177,N_001836,1031.48,2023-01-26 04:00:00,0
M_ACT_000074,N_001979,50.0,2023-01-26 04:00:00,1
N_001829,N_000780,321.05,2023-01-26 04:00:00,0
N_000016,N_001380,1216.56,2023-01-26 04:00:00,0
M_LAU_000151,N_001992,5509.87,2023-01-26 04:00:00,1
M_LAU_000426,N_001969,6000.79,2023-01-26 04:00:00,1
M_LAU_000156,N_001954,2487.33,2023-01-26 04:00:00,1
N_001663,N_001382,417.81,2023-01-26 04:00:00,0
N_001370,N_000952,4796.53,2023-01-26 04:00:00,0
N_001020,N_001500,1152.91,2023-01-26 04:00:00,0
M_LAU_000151,N_001955,5189.46,2023-01-26 05:00:00,1
N_000527,N_001808,157.45,2023-01-26 05:00:00,0
N_000466,N_001385,5000.0,2023-01-26 05:00:00,0
N_000181,N_000067,1354.75,2023-01-26 05:00:00,0
N_000483,N_001514,134.06,2023-01-26 05:00:00,0
M_LAU_000372,N_001975,1803.13,2023-01-26 05:00:00,1
N_000044,M_REC_000439,95.78,2023-01-26 05:00:00,1
N_000950,N_000102,1343.39,2023-01-26 05:00:00,0
N_000030,M_ACT_000149,100.0,2023-01-26 05:00:00,1
N_000865,N_001795,5000.0,2023-01-26 05:00:00,0
N_000866,N_000635,501.5,2023-01-26 05:00:00,0
N_000431,N_000563,874.42,2023-01-26 05:00:00,0
M_LAU_000589,N_001976,5262.98,2023-01-26 05:00:00,1
N_000689,N_001326,2113.02,2023-01-26 05:00:00,0
