,gnn_proba
C1577194491,0.000110527464
C1577213470,2.0080266e-05
C1577213552,1.2834498e-05
C1577221337,5.748679e-05
C1577222230,0.00010775693
C1577222732,0.0034378162
C15772302,0.0052703405
C1577231787,0.002504816
C1577244113,0.003071148
C1577252669,0.005014738
C1577275521,1.0
C1577276514,1.0
C1577281108,2.2218368e-05
C1577285268,0.0034598836
C1577306168,0.9999989
C1577314799,0.0045677614
C1577317324,0.0046274466
C1577341991,9.843562e-05
C1577349951,0.002554861
C1577360165,1.4397641e-05
C1577364697,1.8380015e-05
C1577366339,0.0025193263
C1577384296,1.0
C1577387180,1.0
C1577420620,3.151754e-05
C1577422778,1.2376227e-05
C157743457,0.0051668976
C1577440615,2.728756e-05
C157744488,0.003067522
C1577446473,1.329444e-05
C1577459001,0.0030459508
C1577478129,0.0025432245
C1577483558,2.52603e-05
C1577483947,0.0053397347
C1577486244,1.0
C1577518966,9.094399e-05
C1577535242,0.0035390544
C1577550136,1.2676812e-05
C1577575790,2.4361241e-05
C1577575817,0.0002957078
C1577589559,0.003533684
C1577595866,1.0
C1577600901,6.512224e-05
C1577615115,0.005231216
C1577619372,0.0024911193
C1577628853,1.2754237e-05
C1577634882,1.26937975e-05
C1577659636,0.0055181873
C1577661477,0.99999535
C1577668735,0.004543031
C1577672899,0.0030625435
C1577683054,0.0025530488
C1577718390,4.963552e-05
C1577720941,2.4221577e-05
C1577735864,1.0
C1577739331,1.3665016e-05
C1577740337,0.002527887
C1577744105,1.417689e-05
C1577751298,0.0055050794
C1577775389,2.2575565e-05
C1577778210,0.0025133765
C1577788793,2.4186307e-05
C1577793661,0.0025556704
C1577794216,3.8552826e-05
C1577799602,1.8191839e-05
C1577801564,0.0053031472
C1577810201,3.6434176e-05
C1577825688,0.0025787496
C1577826863,0.0031609356
C1577828111,0.012572578
C157783287,2.1459004e-05
C157783584,0.0030120027
C1577838165,0.0034896669
C1577855706,0.0024986027
C1577862911,5.5369936e-05
C1577865006,0.0034699996
C1577873680,1.0
C157787934,0.0035284127
C1577898643,0.003436743
C1577900828,1.9147057e-05
C1577934286,2.8623766e-05
C1577946828,0.9999987
C1577953086,0.004923982
C1577959610,0.0035541994
C1577963609,0.005212494
C1577967483,4.5009296e-05
C1577984561,0.0036843084
C1577987861,0.003576652
C1577991740,0.0034976553
C1577998194,0.00462274
C15780147,0.0074632606
C1578017983,2.4890918e-05
C1578022173,0.002541793
C1578032952,1.42841545e-05
C1578043532,0.004058653
C1578069849,0.9998869
C1578071515,0.0007824782
C157807553,0.0035426666
C1578098185,1.2728003e-05
C1578117243,1.4242343e-05
C157812522,1.2703689e-05
C1578141067,1.3008543e-05
C1578145810,0.0031089124
C1578146759,0.00459353
C1578157118,0.0034511336
C157817102,2.0605728e-05
C1578171055,0.0025249645
C1578179188,0.003022643
C1578192675,1.3357615e-05
C1578195836,0.004632712
C157821295,0.0037186071
C1578236379,1.884267e-05
C1578236413,2.0967753e-05
C1578240748,0.0045727445
C1578247200,4.560889e-05
C1578261805,0.0052182293
C1578281922,0.0025286735
C1578283015,1.9240595e-05
C1578310532,5.0765117e-05
C1578335459,2.5782909e-05
C1578336824,0.0025030295
C157833786,0.0050398656
C1578344493,1.2447115e-05
C1578360070,0.9999931
C1578372550,0.003500824
C1578381621,4.607446e-05
C1578387141,4.632634e-05
C1578387956,0.006217882
C1578393545,0.0025649397
C1578402894,0.0034936173
C1578412023,0.0025403376
C1578417320,1.2187305e-05
C1578420623,0.0045890016
C1578427870,1.9337574e-05
C1578444770,1.31857005e-05
C1578446349,5.0157352e-05
C1578451350,0.99957293
C1578451885,1.9404817e-05
C1578453686,0.9999933
C1578464121,5.0011964e-05
C1578469838,0.0054556094
C1578469900,0.0025040777
C1578487914,0.0030718045
C1578492011,0.0035272292
C1578495951,1.26895e-05
C1578496419,1.3224463e-05
C157850294,0.0034389258
C1578505315,0.0030037719
C1578529522,1.4001308e-05
C1578535137,4.6007855e-05
C1578538049,0.0025238527
C1578541077,1.8352097e-05
C157857444,0.99995816
C1578605762,4.4016044e-05
C1578616016,0.0059048627
C157863381,1.2297049e-05
C1578640090,1.2731754e-05
C157864936,1.2305777e-05
C15786520,0.0025800967
C1578658748,5.2041516e-05
C1578662968,0.99999607
C1578675824,2.0365671e-05
C1578700182,1.9211166e-05
C1578733754,0.004077224
C1578767436,1.3187373e-05
C1578781379,0.0047368435
C1578788714,1.403944e-05
C1578798268,0.0035195681
C1578800354,2.2366668e-05
C1578809105,0.0034862726
C1578813818,0.004549885
C1578830055,1.9965542e-05
C1578831395,2.0084384e-05
C1578852027,0.0062351846
C157886971,0.002533484
C1578874916,0.0025421917
C1578875353,0.0044329446
C1578891742,0.0030190614
C1578911359,1.3728302e-05
C1578914174,0.0030518987
C1578997787,2.2083845e-05
C1579001225,1.2464659e-05
C1579008905,1.2235517e-05
C1579014602,2.8043392e-05
C1579022548,0.002566276
C1579027901,0.0025525375
C1579076549,0.004824018
C1579082189,2.4921583e-05
C1579087787,0.0030150327
C1579089240,0.0024907936
C1579109533,0.002585805
C1579116117,1.9518215e-05
C1579116219,1.2805231e-05
C1579116488,2.1093343e-05
C1579151706,0.0062468457
C1579159405,4.9946382e-05
C1579163918,4.5167963e-05
C1579185434,0.0025220697
C1579195822,0.0025100424
C1579197882,0.0034977878
C1579206926,8.1143175e-05
C15792162,1.8169283e-05
C1579221251,0.0025217216
C1579225977,0.0034665929
C1579237744,0.00349459
C1579250308,2.0817384e-05
C1579252305,0.0045305407
C1579254077,0.003584922
C1579274409,1.931693e-05
C1579279156,1.9920677e-05
C157929954,0.0026129892
C1579303110,0.0030710544
C1579305836,0.0040551005
C1579329170,0.0025275503
C1579333600,0.002541249
C1579335036,0.0034655388
C1579335341,4.6352234e-05
C1579342060,0.008289646
C1579359869,0.0025274036
C1579386738,6.607016e-05
C1579394196,1.3616976e-05
C1579395231,0.0030076557
C1579409982,0.00443585
C1579410780,1.781912e-05
C1579412319,0.002528326
C1579417958,0.0061414703
C1579433180,1.9318257e-05
C157944637,0.0034628212
C1579469940,0.0025112557
C1579491799,0.0035490603
C1579497302,0.0030373991
C1579514294,0.0034856065
C1579533057,0.003529122
C1579547910,0.003489088
C1579568782,0.0030334857
C1579592419,0.0058026803
C1579621161,0.0035057482
C1579639143,4.96404e-05
C157964676,0.003527313
C157965279,0.0034933998
C1579656596,0.0065981424
C1579660642,0.0030204628
C1579666318,1.3748427e-05
C1579683008,0.0024899587
C1579688227,0.0034497117
C157969279,0.9999925
C1579698896,0.0024920735
C1579761629,0.003460303
C1579776302,0.0025388612
C1579780727,0.0035253942
C1579780950,0.0034643963
C1579786281,0.004221413
C1579791742,0.0035008444
C1579795297,1.9432e-05
C1579795481,0.0034377999
C1579799462,1.28081e-05
C1579821297,0.9999989
C157982335,0.002578092
C1579838005,1.601768e-05
C1579852310,4.700189e-05
C1579864843,0.0045058383
C1579869749,0.9999975
C1579884955,0.0035058714
C1579886120,0.0025833566
C1579905187,1.24770995e-05
C1579909190,1.9136014e-05
C1579932022,1.9661655e-05
C1579944026,0.0055350387
C1579946585,0.0025547831
C1579960570,0.002513716
C1579990871,0.0046218205
C1579994757,0.006589515
C157999676,1.2450523e-05
C1580025636,0.0030917386
C1580025678,0.003566906
C1580029691,0.0030122201
C1580037772,0.9999964
C1580047506,0.006581343
C1580064458,0.00014393531
C1580067077,0.002550485
C1580074752,0.00035265135
C1580090681,2.6165502e-05
C1580101193,0.0034618934
C1580141426,4.3637217e-05
C1580146701,2.1386437e-05
C1580188410,0.0025392105
C1580202202,0.0045814645
C1580207315,0.0069531756
C1580221854,4.511338e-05
C1580238421,0.0030071293
C158025791,2.697599e-05
C1580262294,0.0025663015
C1580263902,0.0050921445
C1580268172,0.99999285
C1580282609,0.0035787178
C1580297244,1.3143393e-05
C1580386877,1.2846009e-05
C1580388018,1.8460294e-05
C158038831,0.003563535
C1580405928,1.3432612e-05
C1580432439,1.3779403e-05
C1580433697,0.004085157
C1580456535,0.9999939
C1580463586,4.3284763e-05
C1580498026,0.9999988
C1580519640,0.004570511
C1580531955,1.8314471e-05
C1580543546,1.2320432e-05
C1580545170,7.937165e-05
C1580552333,0.0035121776
C158055601,0.005225393
C1580557110,0.0025266185
C1580557158,0.006157438
C158059220,0.0030054029
C1580609554,0.004465259
C1580615669,0.0035383012
C1580650839,0.0034760528
C1580663838,0.003608004
C1580673020,0.0025451102
C158069517,2.7741884e-05
C1580697666,0.006094604
C1580719123,0.0055264463
C158072561,0.0036240353
C158073252,2.4202482e-05
C1580733517,0.9999987
C1580741277,0.012765627
C1580752886,0.0025235324
C1580784225,0.0044050557
C1580803898,1.809679e-05
C1580811158,0.00266478
C1580814243,0.003588975
C1580814511,0.0046771746
C1580835213,1.2283487e-05
C1580835462,0.9986312
C1580855258,1.2464897e-05
C1580883487,1.0
C1580891223,0.0026210072
C1580907766,1.3596058e-05
C1580953303,0.0025070477
C1580956075,0.0025177884
C1580966386,0.0035076677
C1580974524,1.0
C1580986702,2.19357e-05
C1580993656,0.0025021418
C1581001485,1.0
C1581018195,1.3589576e-05
C1581032686,2.4475627e-05
C1581046151,1.9507475e-05
C158107146,0.9999932
C1581090409,0.005495181
C1581100516,0.002520248
C1581118219,0.0025906833
C1581126901,2.665752e-05
C158116640,0.0025577669
C1581170680,0.003472329
C1581171171,0.0025025988
C1581175229,1.0
C1581179375,0.00012906051
C1581214031,4.6239875e-05
C1581216562,0.0035735928
C1581226810,0.0035094884
C1581234806,0.003449246
C1581237958,4.36861e-05
C1581248781,4.692105e-05
C1581250079,1.2377513e-05
C1581264670,0.0035238452
C1581266353,0.003008888
C1581268328,1.2477873e-05
C158127519,0.0025080412
C158128255,4.330929e-05
C1581299225,0.0026010554
C1581311957,1.867102e-05
C1581324626,0.006783568
C1581363876,0.0038573365
C1581368465,4.9926188e-05
C1581373325,2.078533e-05
C1581373642,0.004530896
C1581398768,1.0
C1581402582,0.0028106503
C1581407467,1.0
C1581407815,0.0035659452
C1581411164,1.0
C1581430833,0.0030905497
C1581439980,0.9999993
C1581441429,0.99999356
C1581459780,0.0035618283
C158146840,1.2671868e-05
C158148313,0.0025082976
C158149921,0.00250627
C1581507276,1.2749372e-05
C1581509665,0.0025162965
C1581528656,4.759547e-05
C1581538131,0.004081802
C1581540591,0.0025475223
C1581541110,1.3360481e-05
C1581546537,9.6259435e-05
C1581555486,0.0034621595
C158156283,2.5442034e-05
C1581571123,1.0
C1581577479,2.1167842e-05
C1581587658,0.99999464
C1581588161,2.0328916e-05
C1581591981,0.0025156585
C1581630806,0.0036411155
C1581641771,2.0486168e-05
C1581643503,1.8790555e-05
C1581649256,0.0025353732
C158165293,1.2321912e-05
C158166143,0.0025804404
C1581681363,0.0025548344
C1581687599,1.0
C1581687829,1.845674e-05
C1581699501,0.0041089263
C1581709861,0.0036186618
C1581717922,1.5082516e-05
C1581764685,4.5402543e-05
C1581768393,0.0035383115
C1581792599,2.5649619e-05
C1581815517,0.003543727
C1581839124,0.004107044
C1581846696,0.00026834695
C1581854626,0.0025331657
C1581856910,1.9179533e-05
C1581874018,0.0030248282
C1581880936,0.0025583995
C1581898626,6.247145e-05
C1581903250,0.0052910973
C1581920883,0.0025624072
C1581921553,0.002585141
C158197128,0.0035332714
C1581988647,0.003581844
C1581995362,0.003475356
C1581999027,1.8755147e-05
C1582000733,0.99999964
C1582006221,2.2752016e-05
C1582007967,0.004813143
C1582008295,0.0030345675
C1582046690,0.0045777475
C1582091140,0.00046622637
C158210783,1.2794428e-05
C1582110555,0.0035782992
C1582153257,0.0034788393
C1582164007,2.1464632e-05
C1582167118,0.005983736
C1582197863,0.0034550712
C158219870,4.447969e-05
C1582202424,1.8493545e-05
C1582206092,1.3004722e-05
C1582207864,0.0025123942
C1582208649,0.00025330076
C1582218261,0.0015078282
C158223975,0.002560665
C1582243156,0.0035739597
C158225785,1.2417321e-05
C1582266637,0.0035296904
C1582278847,1.2786829e-05
C1582299035,0.004980363
C1582302839,1.2879191e-05
C1582308971,1.4170942e-05
C1582331123,0.0035104423
C1582341969,0.00026432428
C1582353969,1.846031e-05
C1582355721,1.0
C1582361166,0.003561013
C1582396700,3.8269598e-05
C1582433907,0.003523755
C1582455285,1.9928279e-05
C158246075,0.00015590042
C1582467338,1.0
C15824820,2.8344686e-05
C1582482288,1.9428368e-05
C1582485680,1.8163495e-05
C1582489998,2.3407454e-05
C1582493595,1.0
C1582495213,0.0025681707
C158250190,1.983e-05
C1582503246,0.9999987
C1582506995,0.0045115375
C1582514145,9.0024376e-05
C1582529958,2.2018297e-05
C1582530253,0.002586527
C1582536541,0.0030321504
C1582568312,0.0035161183
C1582570839,0.0030296578
C1582596723,4.8712536e-05
C1582603620,0.003021478
C1582605333,0.0034446092
C1582605611,0.005049739
C158260575,0.004508187
C1582606589,1.4493328e-05
C1582617273,0.004081203
C1582629820,2.9400002e-05
C1582684583,2.517745e-05
C158269361,2.2500766e-05
C158272937,2.732209e-05
C1582735566,0.0030714048
C158273685,0.002526733
C1582748935,0.99999166
C1582751360,0.0030124295
C1582759760,4.4965196e-05
C1582767299,0.0046257516
C1582783269,7.975899e-05
C1582805529,1.0
C1582808814,3.2506534e-05
C1582817989,0.0038074194
C1582825770,1.0
C1582832873,0.99999905
C1582834565,0.0025885038
C1582837927,1.928663e-05
C1582846803,0.003574875
C1582858775,0.010085773
C1582871556,0.0024965068
C158288150,2.1119753e-05
C1582884012,2.7229127e-05
C1582898040,1.4916531e-05
C1582907426,0.0035215837
C1582908200,0.0035793977
C158292252,1.8687053e-05
C1582928224,1.7943432e-05
C1582931842,0.0025082235
C1582932462,0.0047060936
C1582935499,0.0025616053
C1582950459,0.0030684539
C1582971521,0.0035294895
C1582972194,0.99999714
C1582973708,1.3388363e-05
C1582988935,0.005342318
C1582993354,4.5480283e-05
C1583020609,1.2836261e-05
C1583032774,0.004573604
C1583037289,1.0
C1583058588,2.142193e-05
C1583064822,1.3818066e-05
C1583069524,4.452149e-05
C1583076091,0.0024874015
C158308957,0.0030113955
C1583101102,0.003567699
C1583110619,0.0046982425
C1583154431,0.0025303639
C1583156026,4.365416e-05
C1583180334,5.9390804e-05
C1583190689,1.9220604e-05
C1583202127,2.6252606e-05
C1583216620,1.8132912e-05
C1583229978,1.9856001e-05
C1583243793,4.9777722e-05
C1583244575,0.004410061
C1583247514,1.0
C1583251531,2.4672125e-05
C1583299805,1.0
C1583305058,0.0030482637
C1583305579,2.1479498e-05
C1583309595,0.00025894088
C1583318622,2.0630307e-05
C1583321119,0.0024960367
C1583321855,1.2856782e-05
C1583332349,2.0218888e-05
C1583333027,1.2800651e-05
C1583360042,1.86502e-05
C1583364910,1.4010148e-05
C1583386203,0.0037168358
C1583399426,5.9571972e-05
C1583408697,8.3322884e-05
C1583412522,1.0
C1583413333,0.003472929
C1583413526,0.0034631204
C1583415657,5.1500672e-05
C1583416684,0.006451537
C1583425323,1.0
C1583435086,0.003017569
C1583437287,0.003511587
C1583441435,1.0
C1583445988,0.00010153984
C1583447552,0.0060935174
C1583454046,0.0030467166
C1583464368,0.0030424225
C1583482558,0.0026155442
C1583495831,0.99999344
C1583502869,1.8941815e-05
C1583517850,1.2427462e-05
C158352225,1.8711447e-05
C1583542961,0.007419321
C1583556926,1.9202302e-05
C1583559098,4.785174e-05
C1583571272,0.0045002443
C1583572785,0.0034686546
C1583577044,0.004460333
C1583590109,8.095961e-05
C1583595984,0.0061498466
C1583596660,1.3881571e-05
C1583597495,0.003440995
C1583598303,1.0
C1583607472,0.0052434285
C1583617345,0.0031592054
C1583623584,1.0
C1583641349,0.0024895533
C1583662164,0.0024872336
C1583663332,0.0040804218
C1583710058,1.2328224e-05
C1583712593,0.005714072
C1583717256,2.6133184e-05
C1583755825,4.9522478e-05
C158376086,2.5825406e-05
C1583761139,1.9995496e-05
C1583779845,0.0030278563
C1583790069,0.003503723
C1583802429,1.8750388e-05
C1583808597,1.0
C1583819233,0.0035684416
C1583826433,2.3614019e-05
C1583833359,0.0035605356
C1583853712,0.0035014097
C1583857447,0.003533246
C1583865151,0.9999987
C1583869040,0.002533706
C1583874193,1.3682295e-05
C1583890329,0.0034760411
C1583908693,1.2998138e-05
C1583922538,0.0025351641
C1583951541,1.9177176e-05
C1583974172,5.4469623e-05
C1583989793,1.22220235e-05
C1583990254,0.0027291619
C1584014899,1.326086e-05
C1584023529,1.0
C1584023668,0.002503692
C1584035842,0.0030101014
C1584042339,1.2728136e-05
C1584044607,0.0045527476
C1584059820,0.0025758713
C1584078708,0.0035018623
C1584106920,4.340298e-05
C1584111474,0.0030426828
C1584119395,1.2336374e-05
C1584140836,0.0041398755
C1584142236,0.00023824214
C1584142859,9.073956e-05
C1584159288,0.0045583225
C1584184871,1.3568571e-05
C1584215154,0.0035267617
C1584216606,1.298716e-05
C158423386,0.9999993
C1584240047,1.854368e-05
C158424358,1.3154804e-05
C1584252026,2.1315273e-05
C1584276801,0.0031279558
C1584281400,0.9999949
C158428239,0.0043773837
C1584301839,0.99999857
C1584305186,1.9163097e-05
C1584308954,0.0036351231
C1584353640,1.4029911e-05
C1584385713,1.9250672e-05
C1584406233,1.8153469e-05
C1584413061,0.0035196317
C1584434195,0.0035467155
C1584439040,0.003491765
C1584461727,0.0034570894
C1584482381,4.158464e-05
C1584483165,0.003048503
C1584495875,2.14979e-05
C1584512618,0.9999988
C1584515526,0.0044940943
C1584516513,0.003481564
C1584521948,0.0034997647
C1584529136,0.00020998597
C1584544019,4.646642e-05
C1584546752,0.005898048
C1584548055,2.1548598e-05
C158454837,2.5353916e-05
C158458315,2.4736748e-05
C1584590974,0.99999917
C1584591104,0.0030363856
C1584608045,8.019515e-05
C1584610380,0.0025281082
C158461410,4.714343e-05
C1584615007,1.2907742e-05
C1584615183,0.0034934527
C1584654023,2.0382458e-05
C1584664836,1.0
C1584677841,5.1975258e-05
C1584679094,2.2237738e-05
C1584679361,2.592218e-05
C1584687860,2.615862e-05
C1584694493,0.0025021539
C1584708550,1.366572e-05
C1584722132,2.0793736e-05
C1584743181,1.2401818e-05
C1584747261,0.0030831029
C1584753529,0.0045813387
C1584769694,2.0090663e-05
C1584770434,0.0049774353
C1584778754,0.9998709
C1584780563,0.0037303714
C1584788579,0.00021176094
C158479222,0.0030072308
C158479652,4.406745e-05
C1584824202,0.004601495
C1584841041,0.9999987
C1584851655,1.541285e-05
C1584852505,0.0034759338
C1584856211,0.0034703407
C1584856461,0.004507162
C1584873843,1.0
C1584898505,1.3386065e-05
C1584901563,0.0067997077
C1584903068,0.0035253393
C158490586,2.6261296e-05
C1584907362,0.99999976
C1584908286,4.8451337e-05
C1584908385,0.0035148284
C1584918491,1.2842212e-05
C1584934652,0.9999993
C1584949925,1.8064959e-05
C1584956712,1.0
C1584960571,0.002561831
C158496241,0.005118729
C1584971827,1.218038e-05
C158497207,0.003172761
C1584990277,4.1351603e-05
C1585006001,1.8718692e-05
C1585006408,0.9999988
C1585022724,0.0026586547
C1585046424,0.002811038
C1585059557,0.99999964
C1585079414,1.2650858e-05
C158509304,0.0035046923
C1585093557,0.0035107324
C1585095766,0.0025848448
C1585098129,1.8122799e-05
C158509882,1.0
C1585115929,0.0025742706
C1585122257,0.9999951
C1585124596,1.0
C1585139633,4.7436104e-05
C1585149101,1.2461118e-05
C1585156774,0.0024938665
C1585157866,4.663885e-05
C1585189604,1.0
C1585201498,0.0055413656
C1585203069,1.8212408e-05
C1585228056,0.0025995097
C1585231052,0.004376775
C1585238239,1.3592804e-05
C1585249461,2.0935686e-05
C1585252916,4.463572e-05
C1585258237,2.0157511e-05
C1585263394,1.2404538e-05
C1585270630,0.9999926
C1585277498,0.004742511
C1585277823,0.0024922832
C1585287592,0.003006646
C1585318488,1.3184142e-05
C1585320500,0.9999931
C158532191,1.9878546e-05
C1585322380,4.4531167e-05
C1585325237,2.0727608e-05
C158534225,0.0044494104
C1585355224,0.002502732
C1585374139,0.0045554047
C1585385873,0.99999535
C1585391521,2.047937e-05
C158539889,0.002490745
C1585401469,0.0035164491
C1585409162,2.1726159e-05
C1585409230,0.0060434276
C1585415225,0.003478857
C1585429311,0.0035391941
C1585432592,0.00028595817
C1585450134,5.9712285e-05
C158545567,0.038468547
C1585480308,1.0
C1585480454,0.002552966
C1585485200,0.0025348724
C1585496013,0.003557343
C1585508639,0.0025200744
C1585519289,3.66387e-05
C1585523750,0.9999987
C1585546678,4.3323667e-05
C1585551911,1.37954175e-05
C1585560466,6.736947e-05
C1585575362,1.9209865e-05
